label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
D,0.6482751575448156,0.4089221168109567,0.6370374139000429,0.5086303268542375,0.636711371521969,0.6897851713892817,0.5741258982328286,0.5259581650481298,0.5852381683594505,0.4005631593512872,0.562331410562323,0.3904537794429578,0.5141879075524707,0.40766038365139434,0.5122236254218324,0.29438723349808754,0.29552033876696154,0.3417801944090152,0.49920684170236035,0.4819561261284606,0.4368276569909546,0.6297395871742268,0.22553054627302138,0.7660577762339845,0.5514261339313273,0.6710721019120923,0.4434029018388148,0.4021124824161796,0.3583929674525151,0.7158829319075215,0.5942554277268765,0.5391437002196198,0.573069850826084,0.6182611948169753,0.5691298518584702,0.7579897416781748,0.703125255580511,0.3492433891165862,0.5394990361945632,0.5405295951491103,0.6480703679464981,0.39645659001171474,0.47435781040058483,0.5491832501548821,0.6279807510726925,0.2441253200405633,0.44766571729530247,0.38351091417812033,0.2886729399875298,0.6479255833442115,0.744360682149796,0.7280295520106438,0.34475055984072706,0.368943495189033,0.5796471760767536,0.6351104335925116,0.39317888874349116,0.2850634085056336,0.5506311971573002,0.5180493450522018,0.5398879500429429,0.7600390787789505,0.7261763751919817
P,0.6120880750254819,0.516707708354955,0.6730249950100413,0.2485713503230799,0.688571813959789,0.3142327214277568,0.42669352465284033,0.3183856846347734,0.4797446654231281,0.7219461164447402,0.2691604590878905,0.330346943354223,0.5050807660846335,0.6106598811328449,0.5543422389702354,0.5988538948191333,0.6388804788304713,0.4660602252269988,0.5374590242446005,0.5351049930547384,0.4788843014841431,0.43078296468219235,0.5586012561852691,0.41874579350712327,0.581563761539122,0.574079727441979,0.40410648793616505,0.3371585522986783,0.5246774258716159,0.442098021614314,0.2816225734873761,0.36236390122777995,0.6663335766068355,0.26685296695071553,0.6624495304665952,0.34042079005371334,0.5460536754854487,0.47105142158008156,0.30413154487978084,0.32363252076341886,0.23035051074631344,0.5044317966064011,0.7377874706212613,0.3190272946133795,0.29555327008588667,0.42683190178106706,0.7282760325819142,0.6105804111254535,0.4118906594456637,0.525489094088707,0.5477084322908343,0.5188014320320333,0.5922812307633976,0.4777434801547805,0.30479906219530417,0.5416490721464945,0.339937528129315,0.2887342763152642,0.4318644432192794,0.3549076937725094,0.3651010458462358,0.5112897632806352,0.7056647655646369
Y,0.4769211720798842,0.5195452416237873,0.5159035477610032,0.7075926925850092,0.356218322432417,0.49795911537754983,0.3666631941322499,0.3150454741999318,0.5190131042746553,0.4302028937366447,0.7260452041194754,0.4743787820728346,0.39670936855509326,0.6705379410361646,0.4610104445606251,0.3889556722262353,0.41512903513724236,0.5656084103355243,0.43598831644375713,0.7116078682323088,0.5180121384458563,0.6353062681354484,0.6869531210938453,0.40038638034484064,0.5114817767981686,0.28102824850665864,0.32989444942378865,0.6489059056626412,0.6739635121164569,0.6762185963032536,0.7533760303142328,0.7545069309694373,0.3395212510238377,0.6380127243314607,0.3891078554182551,0.6505867559383923,0.5105488478169561,0.535242511123028,0.3902778410224384,0.3496238042534477,0.30487306992676516,0.5778976588815353,0.528459151397602,0.3372268906550995,0.29386260771566025,0.32041111549730417,0.2588409378002549,0.4902367240079698,0.6375394688528703,0.6610914770015326,0.27444075878975205,0.6416359059172203,0.6336201393058272,0.41012514760776325,0.2752647479717695,0.72506543969715,0.5933342703377765,0.4026994569549125,0.7006484288593573,0.31122833296474384,0.6668199758771152,0.3996625115169182,0.5570846038096947
C,0.6227908319899849,0.4187551112264882,0.6991697327469532,0.34801122599506445,0.2614738241891709,0.6897240063026853,0.5005124968944465,0.24620835493337234,0.4847324429810814,0.6535415391530532,0.6815661172261273,0.45822614895242236,0.4177131313519773,0.5836781729285685,0.5644082505255831,0.573250594356653,0.6062965242350619,0.6010037846596324,0.2579135992724679,0.5898080187979452,0.4034777453971248,0.7560906282407901,0.7039548973052833,0.617604363255306,0.4575838426494519,0.3757851946391657,0.250083235170369,0.33408678449098755,0.669791513681252,0.3135357661909534,0.6484431313601681,0.2921446082376699,0.6156022837477587,0.37271505414343753,0.7370404119296768,0.5353248044758679,0.6442642100429825,0.2779945548272566,0.37344162815318194,0.29781538708266697,0.5119820578294219,0.7015809819827685,0.24733788442552865,0.4229071820846723,0.42924712119568437,0.6706846322724767,0.7125259115893883,0.4422731601777744,0.4561005741732441,0.6264216760527819,0.6079487284425371,0.5424639135429384,0.4220203522699525,0.264381338393328,0.5427417897394214,0.5627263680721574,0.7397124736432011,0.3472001149352027,0.6665437758386777,0.3430884606506234,0.47567557761136026,0.5987065064422258,0.31630984661513295
M,0.7018594722850321,0.7141750874026702,0.7105663379310777,0.5921819932062174,0.5408874094732607,0.6299357032831612,0.4123607113913613,0.5905648307312377,0.6364987794684018,0.7747638608446086,0.5521370739876689,0.5194196530050086,0.5284724970135763,0.5843796066920681,0.6612086705652859,0.27161053952812747,0.6036862564534184,0.40936887883637685,0.6859258643726853,0.4515334497009651,0.7316139071009902,0.3204668021541178,0.41367061179587233,0.3662876108206995,0.6087148817499102,0.43620507329758146,0.3994554942697349,0.522834098446567,0.29531235715424253,0.7233743714502648,0.3187840073288839,0.6280027079888123,0.2837732170776932,0.5040713629186937,0.5387257560255779,0.7172601169946318,0.4625241991579086,0.3781450609201373,0.4734784773614192,0.49835158969713367,0.33118553680609625,0.326062870780167,0.7375376880812433,0.2459670472326388,0.6615199637652613,0.5069195796847633,0.39542812100575686,0.7079412457863242,0.5442287110561442,0.282603003061813,0.3286341755551765,0.4884567195280598,0.5632642540024686,0.7199818434709235,0.442061459284906,0.30385551580397213,0.5528084304669006,0.5781923083439341,0.3652663401962265,0.48484025043080187,0.6739093238800168,0.2526720257706524,0.6367527539367935
R,0.3476364965991243,0.3944040100004212,0.6814063023857237,0.3530201591785323,0.6401688934299954,0.40117824831704896,0.7249263358428826,0.4414526647876056,0.4990741704154459,0.3550300752415848,0.46583907826209536,0.7278256416774066,0.6707508399617836,0.6777955778724135,0.461276044673894,0.4764712319194709,0.6932740689982378,0.4264969346855825,0.46537690818956895,0.7219814152274203,0.6676915404900821,0.47190482781729914,0.3897423201774922,0.4668750710664049,0.5657725303042814,0.6152744943318246,0.6022157777932048,0.5512352809252109,0.4172807184863519,0.4147514879267834,0.4837199550613362,0.501319573793783,0.42781080617557815,0.5443405643059709,0.28544496980340606,0.6549316490462708,0.5953375636129128,0.5924337001829751,0.7236115272777228,0.3439973283010494,0.47587103694614863,0.30209092766461565,0.6861365376425351,0.6506556740305652,0.2839158402179547,0.4649265310616204,0.2831449636132491,0.4598364601934148,0.3581384003540394,0.2268024211778142,0.39165534962784837,0.37295003138209326,0.4942243050814017,0.5004815463885538,0.279835441006177,0.7265941809781634,0.49204882849668224,0.5531543018406222,0.5205478646929165,0.28287474041036087,0.48562772710961555,0.5922355575505889,0.40625146958247954
I,0.4279989622971808,0.5902562243790759,0.5709662914818481,0.39223255872387536,0.34521293424788896,0.6674696630752142,0.5887810297567757,0.4659852217008343,0.6029587435178438,0.39966682815425303,0.35751336021760016,0.511896520913333,0.5775049334202041,0.5436476857823928,0.6582681016362965,0.4002004721297488,0.3770989489505902,0.6668462229829137,0.2922627446113121,0.5924224370780097,0.20553528236929788,0.27972982694706916,0.5280473992538077,0.37498653389365555,0.25942222584240954,0.6902851666237952,0.624399670729252,0.5601654053503634,0.47936850426281274,0.6622839738571378,0.6933986623527817,0.3481780286417291,0.5464659084786337,0.5644653450130264,0.5798847886791746,0.3202869227697041,0.6140136064857179,0.6348161371332945,0.5283607153845685,0.5411764062103487,0.58755405722744,0.5372954616172481,0.7600736829139839,0.4566904333836339,0.5873561137377279,0.5474635149879811,0.5382344333105655,0.6482011960180191,0.30423381409490524,0.33893948362455933,0.6887557503513404,0.5133300477710907,0.5238090093918041,0.5460293714450967,0.47198752684759254,0.5888639741389953,0.2783932551047874,0.2596011009694268,0.5046146071146714,0.695344650408099,0.7287869718384101,0.3912927071737973,0.559652866628018
P,0.6758632670134602,0.5491474272649778,0.6845148913930208,0.25653474932705234,0.7241293896885765,0.3001016330301846,0.41524119683957644,0.3354505685693056,0.4715654436825075,0.7182125161473941,0.23045888594269745,0.3248113059422374,0.5151053840890739,0.620032881938821,0.5529310147293394,0.595539370328693,0.6035203307649651,0.47937934921508596,0.5892504752391122,0.5332999475963779,0.4615361520295824,0.44856192179428706,0.5669708319420126,0.4081543287597961,0.5852254936215989,0.6303397700798302,0.40561635304044424,0.42486838227357604,0.5577680580141688,0.38833105985187066,0.2849327152253722,0.35581364593662923,0.6570606493047202,0.22468102727133432,0.6812082152636745,0.32308339484959503,0.6174390814371808,0.4916736167449899,0.31481241543532823,0.27624704307494974,0.258060470334559,0.4580830706007146,0.6553066457312635,0.29486822236190585,0.32130985910546017,0.4242505322222748,0.7468176039515846,0.6292288160286166,0.4092625448504505,0.5417423183728285,0.5728879868348588,0.555232732040549,0.5876954316934437,0.4602927264100771,0.3524126214243409,0.5500120329117,0.3530911136381465,0.27414790370922343,0.41922332634191095,0.33218228800239574,0.32413255158141707,0.4632650145085167,0.7030296796869019
K,0.7240273810434709,0.5564190073008638,0.7210696162222324,0.3456557892759589,0.6174318298939261,0.2615318139122076,0.6335822334930529,0.3754256477209125,0.5677442804732753,0.3680259558151861,0.373804196448536,0.2756376260736657,0.3107883418891486,0.5420002866629274,0.3657746134423981,0.6140717389046394,0.636188021328767,0.6117798546373691,0.7182366009702408,0.3278143273362356,0.5181380141793324,0.530595352674315,0.6350014670986892,0.42470414082603003,0.7159200457101003,0.2825522663514223,0.39988021050560146,0.4573381594312207,0.7412830241137647,0.6657823559228225,0.5106645101768293,0.4128735789925471,0.5153512906272822,0.3747235832813891,0.3552868240817176,0.6736848497252034,0.3920870544844382,0.3672748799795459,0.6436168595336601,0.5371464379754006,0.5548155906804277,0.5022962292935684,0.3730975432837471,0.37430623060070073,0.4533220901971005,0.5615637548967869,0.26422794888314605,0.703312447437611,0.380015747719292,0.6690574493318104,0.49281293693419526,0.3744197106017892,0.3827331962083081,0.5757259795609156,0.3788588831813955,0.4943236309096667,0.3831481816416765,0.5177143412642331,0.34657506483874945,0.5730699138351012,0.4526929501202586,0.5896072121396769,0.5869859766879487
Z,0.6959192938271735,0.45558927555880124,0.6405881451691364,0.4659890532589211,0.2700862369859597,0.5603970763321581,0.5368643039013972,0.5563629118537188,0.7108222083165031,0.4070400781084067,0.6418860459465873,0.7401062766233183,0.6895670555608442,0.48212714407571705,0.534986707441442,0.541979684549967,0.27346458418148845,0.705807453191678,0.29218047561383403,0.2212906097469367,0.3592233263137207,0.7297077083069403,0.2433319316373146,0.3310204114521728,0.31854374302745614,0.4354602577313331,0.37835294777199363,0.4333093508784194,0.36124152798758613,0.5705288198717192,0.5839614840522994,0.6388450550487298,0.6469388943228743,0.25248961248986335,0.44097609921435144,0.5086651969715394,0.3473023580006412,0.6629940470293941,0.2889946034053378,0.5511954385581984,0.6014021280999505,0.7318060418479089,0.26900238070220445,0.472800171761163,0.5184748713901401,0.5078590322773083,0.5106628612499238,0.6558029942207644,0.6493542912174246,0.41088625864650885,0.5781599321552645,0.3195230081317755,0.6361459195800049,0.3293279210842059,0.704885536707997,0.4048703659443543,0.4723106991363182,0.4762875091041607,0.6095362107104739,0.6078165618387783,0.5180380687393314,0.5869394775810067,0.6565715057866812
B,0.7544417845165805,0.39909796978304185,0.34654366772196415,0.7385743645253577,0.4928305180780014,0.7443406937891333,0.40053314988577615,0.3551538633777019,0.6635868608059745,0.6655798359856033,0.6184677981450271,0.3072122484686742,0.3422257044068836,0.5643467880689504,0.5078095691893251,0.5871161121436538,0.5805829196522114,0.6938206819430222,0.25817743244181923,0.4764103424465868,0.7183270444589017,0.5970372636315093,0.38878188181527096,0.5469153780524239,0.6224861568664956,0.5740772462022004,0.4855826318664638,0.3398120120689139,0.42497829298646544,0.5139777879128398,0.45700846101580234,0.5923643579721118,0.5248543532220316,0.4132688208968984,0.39985112650815363,0.5751926057441072,0.3872296530919818,0.7146300776100777,0.3408040331543491,0.6426991752721835,0.41344146411221966,0.615749999861346,0.5224559230240973,0.6137725389813105,0.33067512097615936,0.3359960705606994,0.472945670760099,0.3910420580597481,0.7111178062647114,0.3222720646487412,0.3017975769374553,0.36597310665862187,0.5084846595155424,0.3217579107755025,0.4824815736156905,0.3422825690796286,0.7216369002783767,0.5964212706313954,0.4742218023833967,0.2663537273120383,0.4915219616623975,0.35873240678240476,0.6252426718395954
O,0.37620367662705884,0.24394150703378825,0.47409756159285327,0.27125327346248085,0.5748181663322955,0.6430748710469882,0.5431991821342665,0.4373846586322117,0.6349275745496883,0.5222000281373415,0.707525833365542,0.5686837274882689,0.35856122982580624,0.30675077420813573,0.2821853491574046,0.7006859828036561,0.6036378578441157,0.46229790449904784,0.4711463473709856,0.5496126586493674,0.47895017798292694,0.7218501627099047,0.29061288811956304,0.5739439851451215,0.4138284910455147,0.33574575089719383,0.2574218422373578,0.6035669169905912,0.3162219583659147,0.37819141030884107,0.3239159446188508,0.4846770226852759,0.7372785282886054,0.30538756784299326,0.6966034840827232,0.27441384734548746,0.38367875873091506,0.4308945765672338,0.47591890434054174,0.4924503452686725,0.4438284934913996,0.6068277854395009,0.6181798800029585,0.6009659200909647,0.6362177940979783,0.2580815310984564,0.640199436847948,0.6828423328242451,0.5164720113050796,0.6805899514427061,0.4387861661861476,0.3797245502736641,0.5917596765235508,0.3867479392853789,0.22464654272007362,0.34772343274866224,0.5226911681569565,0.7156229953166345,0.49283715106109083,0.6100226370414857,0.3724963082954753,0.5806782963842414,0.6044849298205098
yes,0.6124987358752939,0.6483613172857844,0.6462446897271352,0.7308687753555979,0.5035419615503213,0.29287115971513084,0.3776967855410088,0.5159383068043406,0.6339365878952422,0.5235657089490073,0.6214346760539162,0.44870595492823717,0.3585682574332716,0.41105747723752717,0.36515421240557583,0.5727384164809358,0.5608397872996966,0.4939862858232215,0.6210752171656166,0.4587284357421006,0.36211715768418795,0.6529942890906678,0.5129558464110036,0.5397596648325269,0.5680601720660662,0.5662461256884681,0.37799947835812103,0.7446413985076317,0.46928087272917074,0.548923931913564,0.4681053825007391,0.6709062205010511,0.5871072268602638,0.24858505190200697,0.6625148906436771,0.6658792273841908,0.4800135685850432,0.7150424733244058,0.3519439964813815,0.45865286007470196,0.5541811347127308,0.6242257530633363,0.27570618558466803,0.6286861547549564,0.33476950825402496,0.34047502527546736,0.7430532777398698,0.6472787294029164,0.30913040794827135,0.7090877970390781,0.6847107523295037,0.4567511289387137,0.3152734942138232,0.5056401871469995,0.615171153351626,0.5647744362439163,0.4860382334808288,0.38101849079117595,0.2968759047041927,0.4291501809262604,0.4788854244782027,0.34740567731589933,0.3083314068003589
no,0.3171779100533376,0.41910757161462375,0.6205361213028283,0.5141331065272507,0.4289734082728299,0.6005728225446239,0.333533476983623,0.3682714932201578,0.4091903062891193,0.46551809356536256,0.6750398683943418,0.324897423257441,0.5300257123059372,0.3710632852302706,0.3102925805212979,0.5130830583830639,0.6464901622309973,0.5510260675149343,0.46476817215858895,0.49745772904748314,0.7365276832464832,0.26339625048162457,0.5515154559223637,0.29603834191783346,0.7655729868765789,0.44051004415378003,0.496455143613883,0.6924293449832364,0.4679596078359769,0.6045074903669532,0.37109756862041876,0.7701687054907844,0.31251117587139393,0.33405489378463477,0.5997896381746576,0.5548346986005463,0.35396319602937787,0.6759965369692128,0.676435413271978,0.3981014397216558,0.472922545449045,0.2975830978301518,0.5553501048458904,0.6276555330872566,0.28696962854423513,0.28541437268910236,0.3816169114147077,0.47250505430935924,0.4766821883269208,0.6979888979399208,0.3349475496567931,0.3711880599690541,0.6517895220229244,0.4199142531226401,0.6486246381712848,0.38402011226104743,0.4704064855873035,0.5832914903930648,0.640513582731002,0.7287454545912807,0.5753508200436062,0.34595480246755317,0.4731941025954019
B,0.7408431510347365,0.3842217975631706,0.36986736057132685,0.7247068242814821,0.5036694517113262,0.7431173217557792,0.39960397799541486,0.30432346616169126,0.6429420482051157,0.6606068077841585,0.6483690676113841,0.3058190368293143,0.281916738011147,0.6084452395716637,0.5243092247729292,0.5704393423913585,0.6032644604444932,0.6827844573628304,0.2548156259841524,0.429014862519777,0.7122783844074361,0.5982294755543042,0.3991083384738675,0.5366262083472546,0.6048836703335578,0.5327987878479953,0.49142497033921867,0.3821596415083166,0.41841853910637544,0.5104385143064359,0.435324590450347,0.5215175278007042,0.5016017968076975,0.4650153186386265,0.3958676399322696,0.5601637474791243,0.4092246155831924,0.6947251042081103,0.34549547556651666,0.6805515046083229,0.382770054540388,0.5968595894490857,0.5134733964906469,0.5702965457833145,0.35078589567968954,0.31656629619781484,0.47665874368689065,0.3916510877536377,0.734469735417337,0.34902584960356775,0.32065207624621583,0.3473931277713843,0.5349233948360623,0.313331371684032,0.4572867345842586,0.3661472678845956,0.7068048453433068,0.6233335747491187,0.5015632823862876,0.27195704031395673,0.4388737463571423,0.36186618273650917,0.6163437148608085
G,0.3457116796528243,0.5709232398910514,0.5984699111346219,0.6180028185383921,0.35634553383128237,0.4740033359559245,0.6945675703058151,0.6612572119109901,0.41773546794349375,0.6880861563849312,0.4893269676014802,0.5758000928692626,0.4930048533649453,0.710700445945803,0.511239121622176,0.504393407637924,0.2814621027001296,0.6780863508346956,0.31342496128109804,0.3667580333717058,0.6850673604517158,0.6524415491464091,0.7175129403751774,0.2737744571669859,0.39630485667083865,0.7203632868288508,0.583010230429655,0.42100390059345794,0.5423902434225247,0.5166057166758299,0.4402722025682469,0.3163457200381689,0.2797106690939129,0.4804154764681827,0.6030619325565449,0.37012223851200104,0.7047053148375405,0.4605894503139309,0.2961830849308322,0.6622589781418053,0.5589065551677769,0.44361212295806773,0.47804368554005716,0.53113226480277,0.36287166883384836,0.5744138161529744,0.3197941635316948,0.6370592029231045,0.44266728309555253,0.6709006341122103,0.2829634043627011,0.5951568593445483,0.2528024662530645,0.3455663133977028,0.6417813698618516,0.5433707180358291,0.6643973451237274,0.33527708007538853,0.6801975232139398,0.4006220108895846,0.48972224073767484,0.5078960237056361,0.3122087807981182
yes,0.5835661784707159,0.6040488936654534,0.6824563942047643,0.720609080744672,0.5088999835132623,0.28546367025125396,0.41812746173964827,0.5398134798445692,0.6623856131503526,0.5324673213064782,0.6174302988521534,0.41976956216527583,0.34431590992870126,0.3617485384121023,0.37759217605691225,0.5578210868710325,0.5632110633010928,0.5052842781181743,0.6472136394722494,0.44079447423059964,0.3797889123023424,0.643133513632648,0.5104057517052608,0.5260508310672187,0.5753636256034304,0.5311279606718529,0.35056960843535157,0.7133668029569401,0.4731566421899078,0.5444834505583616,0.45169226968402326,0.6688678414412302,0.5637011203672924,0.246704607943901,0.6389092344861231,0.6523998847344461,0.5087566895687677,0.6842850798304216,0.3065455189830297,0.46783619767632684,0.5634033628617772,0.6077999129971188,0.29036462038008315,0.6354818347618009,0.29922167956928136,0.3245002528480316,0.7242111483917292,0.6553592243697135,0.2886270083273145,0.6520712225608444,0.7116750806418419,0.4465911874149099,0.35125249679157466,0.47226685696957016,0.6130503544178385,0.5116157480236827,0.49722444280900596,0.3708760050868209,0.2469160029110863,0.40448329678235934,0.4821059625475989,0.32789547571852456,0.301475230696789
yes,0.5971910475520514,0.6644147832185844,0.6661257332822524,0.7697928760759944,0.5197702308069049,0.27212260057245174,0.3535608606858779,0.5093903465641921,0.6679170732050892,0.5514729695148418,0.625062162764869,0.45552245947673864,0.33855228099233176,0.40934467708770483,0.350726608211771,0.5010625782090574,0.5450190635574553,0.46141311995771134,0.6469877074018207,0.46081021842211717,0.3496457195940329,0.6827490764735542,0.5433399594227099,0.5483434879367497,0.5498648959591608,0.5755881798261595,0.32568614283607095,0.70429160391737,0.4707603302731209,0.5315713051578315,0.4312039233938913,0.690012561609289,0.5840460768253065,0.26282453316111315,0.6116555957525387,0.6846434783378765,0.5238828589318528,0.6955074288737643,0.3117680918871524,0.4656633934721641,0.5632637051538767,0.6310878952329954,0.26029656035324394,0.629461542517132,0.2994031631032857,0.36336075656118366,0.7469095864981501,0.6593034103355148,0.28953105803663676,0.7143659552377822,0.6817232030448004,0.45447185822442027,0.2593080429196248,0.49019426316964887,0.6565634910743451,0.5408993827477683,0.5135681671259335,0.39751501432566133,0.27119102827649577,0.4159962558515363,0.5123986045856627,0.3430923537860336,0.2573421173128647
R,0.31826656254204655,0.3886896466438496,0.6673871463323343,0.3457876032188958,0.6266118885909707,0.40965786349422373,0.7320770831318474,0.4225615691801793,0.497464728786553,0.3306937602432892,0.5060901400157927,0.7564310901200291,0.6703456611823362,0.6692917376822749,0.4977527810650982,0.5026848567663369,0.7197806533096717,0.4058568755225054,0.4340431155231271,0.726394623181087,0.6251892877287174,0.4678181315345723,0.3911590535744691,0.4650645623551698,0.5792023510722646,0.5968453627258203,0.6219097368301648,0.5280723736321354,0.42028926411161427,0.4314427651206732,0.49022452233106545,0.4815335331785019,0.3922584130530771,0.5807314719302755,0.26478041896185356,0.6259684953192312,0.5477240625370844,0.6058069486668202,0.7466859086441253,0.4023362456771503,0.46107164591498145,0.3283554624082959,0.6642821735649501,0.5963266703525787,0.28376126052409023,0.43373999859783474,0.31138987222062664,0.4260437508431929,0.33946692743930507,0.253542748417275,0.42746912586348373,0.36045445107605123,0.4672345651295197,0.48875584471538147,0.2974366477552401,0.6954995760192926,0.5106064982765088,0.49509116177250395,0.5026347403240861,0.2747818697788079,0.47660973697529346,0.6151277987604002,0.44742552351690923
D,0.6555091690912014,0.37902535822191274,0.6189642824815101,0.5406296576074738,0.6078229377006418,0.7519652508931809,0.6067417721977593,0.5438296339466763,0.5128458825243205,0.4048788612021268,0.5636842217150317,0.3683853734693507,0.5214450258262825,0.42253850214959515,0.5086970344353956,0.3210967208772158,0.2854857264675571,0.32624609445906316,0.5397836280486776,0.4557631176836383,0.45198435468027504,0.5954401526816152,0.2641891107100233,0.7039591411932111,0.5808199588408953,0.6560927765413321,0.4746760259325385,0.4360866966477684,0.3252187127023364,0.7076713510706295,0.5845180280091343,0.5800708767804982,0.5770808049117275,0.5905517623863362,0.5965353227319745,0.7572386469041482,0.721427613896669,0.3535952734279837,0.5743424870826107,0.5480682575222041,0.609815327824845,0.42925980061409175,0.46046638312015375,0.558336689454966,0.6048803122941419,0.2785627793863243,0.4732911669792743,0.41142528038731735,0.3039150731545372,0.614724583259258,0.752773276204427,0.7632126766424882,0.33989864560466787,0.4212686495139267,0.5970958171405757,0.6293838764465054,0.3843122469691538,0.29295309685157517,0.5227838041532263,0.4865421303256508,0.5282247933096614,0.732660215255788,0.7002242826765758
please,0.4673297395007679,0.3108086939291255,0.3227956347538932,0.5960916072802523,0.5691815859084602,0.5628911124049023,0.6128401543008851,0.3073297738342105,0.6202530563380055,0.5803013789444775,0.40197609546906704,0.525016347212055,0.5493717818268192,0.4234373803197031,0.3732423401364924,0.28529263921771025,0.4961782239036619,0.7350936461562861,0.5064089124008939,0.6331350374525664,0.25698269946101693,0.5416187868648551,0.43966745327343293,0.3660335144778517,0.4092997836326242,0.210673356209214,0.5610036648642653,0.7069196009975732,0.6136064872716152,0.5528429371714159,0.57157668094337,0.525136767614802,0.5523943364149322,0.3913336520093415,0.5308711690865244,0.31673026533479354,0.6995008301502182,0.6334344385456262,0.6296849329773374,0.39646185435848014,0.47344966536570854,0.6875441631165581,0.567712887802146,0.696527842844914,0.4257459896753991,0.6228416495969935,0.24980252545954196,0.3193808144007756,0.7555128906791481,0.2966760301952087,0.31987546007606704,0.7025294261803359,0.3735717042703788,0.5540663653089364,0.2849785187792856,0.5254594582944434,0.2755353145914316,0.7443311779710158,0.5714140375524698,0.356811479162848,0.6404772932781552,0.6113940911473305,0.40239987218280804
I,0.45454598060333073,0.5258444251546206,0.5354459709827653,0.40920421349509034,0.33185802554910937,0.6417250365495589,0.5698943730730179,0.44751071469764875,0.544008005398928,0.381972103968673,0.3407223424844294,0.4891803190885776,0.5799828805950249,0.53753997713276,0.6366270703352475,0.385423824489343,0.3684662129296762,0.661596121484636,0.3083638861822829,0.5926041019594819,0.2657011811641553,0.2548923749809425,0.5426707267748208,0.3358010365232243,0.25260923844272193,0.7139914419445037,0.6058808488151967,0.5382093827390805,0.4323523918979764,0.6511316158618359,0.7069745200783899,0.4013466970820614,0.5527114936199644,0.5213247814777742,0.6330037764392863,0.3265314110925299,0.6545854401219461,0.6320607492942889,0.5654328743853796,0.5835006371620469,0.5713443873336435,0.5860245810006764,0.7691931052853215,0.4316738181737968,0.5383609529821565,0.5148496621411136,0.5818022669254133,0.5807972502920977,0.2979712957467195,0.3422515196318893,0.6587787747192428,0.5323830837465984,0.5578201896968896,0.5691514454188596,0.4949641946966864,0.6232386184538469,0.3021928042221886,0.2699608452989115,0.4965828775794672,0.727212086957025,0.7424803809363303,0.42431977751494826,0.5182414001186341
no,0.31697016390638033,0.40577784808151124,0.6278094830463753,0.4964377779316197,0.44831590449493164,0.6221428751177973,0.36912907600345624,0.3569035785488977,0.4783713734466333,0.426577659961003,0.6968541910399796,0.2780508551674921,0.5215233161190993,0.3516667297887227,0.34503425998546655,0.4831958802778964,0.6407908900097302,0.5418538026183352,0.4482397739900784,0.4810618296790008,0.7000841567749649,0.2627338740299186,0.5712135264559118,0.28532137866200596,0.7251800471840965,0.41581992118752514,0.5188278046359232,0.7287884648064659,0.43421325859439097,0.6074729294527258,0.29109714830653943,0.7307230178904186,0.29054834564360477,0.3487928110127424,0.5754111559225907,0.606432879610182,0.419804814590406,0.6312272059525749,0.6576677119156545,0.38023294697126003,0.4345103829141879,0.3203418126754419,0.5343522178970967,0.6342650056008082,0.25375168598500597,0.29700735373663306,0.4020815462592347,0.4506548160703302,0.5006187398107367,0.7441395164570749,0.31730293701550033,0.3480785352317737,0.6792692519711379,0.4501224395226303,0.6274166955642762,0.39218688924950845,0.4664433799256688,0.5906954349710688,0.6424085226777232,0.7522637552069384,0.6000789586814264,0.3117695525694889,0.49690718044412985
thanks,0.2906969545187928,0.4987543479762951,0.5288872732992836,0.257620632144556,0.3466739525434651,0.4936589338290099,0.37665598536642425,0.5445040169223578,0.6492353434841365,0.7702966333304192,0.61177803154718,0.5441412020519342,0.4919762992943095,0.2744050997254882,0.6661727343723567,0.4642005960392298,0.6726382304092355,0.49741383166110253,0.6622211306592857,0.3589303264604554,0.5079980437618686,0.2685886714682717,0.2317153263420964,0.4034105699153622,0.7571189747204066,0.5837375497137021,0.4691501430065368,0.3911835715547881,0.5135267285545967,0.6730557869586637,0.6545299693489607,0.39251171138954927,0.33654015996743636,0.6177740366892371,0.4447930008283476,0.709806673361864,0.4801448820948094,0.6563753753031026,0.615064883364282,0.522705874108048,0.490687629633998,0.4899251301774903,0.4046549480195418,0.4636724876880272,0.5913168741880813,0.24734003906713103,0.6020193199562205,0.4243487702406177,0.5145674589646295,0.7043234370160464,0.7033864644004414,0.7165107140555996,0.4212913276440295,0.38346430543048926,0.2845501966211485,0.43589870741988196,0.5391611003865745,0.6962570905665955,0.6295769425888593,0.7268522654873616,0.7097762923952622,0.4021551048896376,0.5142002689110529
